date,home_team,away_team,home_score,away_score,competition,stadium,city,country,neutral,world_cup,station_id,city_name,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10865,Munich,Winter,1.8,-1.1,4.4,0.0,0.0,333.0,10.1,29.5,1032.9,251.0
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10379,Potsdam,Winter,3.8,-0.7,6.9,0.0,0.0,326.0,13.7,39.2,1029.7,4.0
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10162,Schwerin,Winter,3.7,-0.3,8.0,0.0,0.0,347.0,10.8,35.3,1032.6,525.0
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10739,Stuttgart,Winter,2.9,0.2,6.0,0.0,0.0,7.0,10.4,26.3,1033.8,258.0
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10091,Malmö,Winter,3.0,1.3,5.4,0.0,0.0,21.0,13.7,34.9,1032.1,617.0
2022-02-26,England,Wales,23,19,2022 Six Nations Championship,Twickenham,London,England,False,False,10929,Frauenfeld,Winter,1.6,-2.8,6.2,0.0,0.0,24.0,9.4,31.7,1035.3,267.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10055,Sorø,Winter,2.7,0.5,5.4,0.0,0.0,153.0,16.9,40.7,1034.0,567.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10224,Bremen,Winter,3.3,-1.1,8.9,0.0,0.0,128.0,16.2,35.6,1032.6,612.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10400,Düsseldorf,Winter,6.1,-0.7,11.6,0.0,0.0,149.0,17.5,44.0,1031.3,600.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10554,Erfurt,Winter,-0.7,-3.4,3.1,0.0,0.0,55.0,9.4,25.9,1034.3,582.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10147,Hamburg,Winter,2.3,-1.2,7.3,0.0,0.0,135.0,17.6,42.5,1034.3,576.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10338,Hanover,Winter,1.5,-2.8,6.4,0.0,0.0,104.0,13.7,29.5,1033.6,564.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10361,Magdeburg,Winter,0.3,-2.3,4.6,0.0,0.0,134.0,7.2,24.5,1035.2,205.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10865,Munich,Winter,1.0,-3.3,6.3,0.0,0.0,73.0,7.6,27.7,1032.0,634.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10379,Potsdam,Winter,1.0,-2.4,6.2,0.0,0.0,115.0,10.8,28.1,1034.3,437.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10162,Schwerin,Winter,0.7,-2.7,4.1,0.0,0.0,146.0,7.2,28.1,1035.5,168.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10739,Stuttgart,Winter,3.4,-2.5,9.7,0.0,0.0,79.0,7.9,31.0,1031.6,600.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10091,Malmö,Winter,2.8,1.0,5.2,0.0,0.0,172.0,15.5,42.5,1036.8,629.0
2022-02-28,Ireland,Italy,57,6,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10929,Frauenfeld,Winter,1.8,-4.4,7.8,0.0,0.0,52.0,6.8,25.6,1033.3,593.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10224,Bremen,Spring,5.2,0.3,10.0,0.0,0.0,118.0,27.0,59.4,1021.0,663.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10400,Düsseldorf,Spring,9.8,5.5,14.4,0.0,0.0,145.0,27.0,56.9,1017.0,610.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10554,Erfurt,Spring,3.2,-3.8,10.5,0.0,0.0,88.0,16.9,43.6,1023.0,638.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10147,Hamburg,Spring,4.6,-0.3,9.7,0.0,0.0,122.0,30.2,58.0,1024.0,633.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10338,Hanover,Spring,4.4,-0.6,9.5,0.0,0.0,117.0,26.6,58.0,1022.2,624.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10361,Magdeburg,Spring,3.9,-1.5,9.7,0.0,0.0,121.0,15.8,48.2,1025.2,612.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10865,Munich,Spring,3.1,-2.4,10.1,0.0,0.0,83.0,12.6,33.1,1021.1,658.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10379,Potsdam,Spring,2.4,-3.1,9.1,0.0,0.0,112.0,23.8,56.9,1026.3,670.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10162,Schwerin,Spring,4.1,-0.7,9.5,0.0,0.0,130.0,18.4,49.7,1026.5,603.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10739,Stuttgart,Spring,6.4,-0.1,13.9,0.0,0.0,112.0,14.8,36.0,1019.3,553.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10091,Malmö,Spring,2.7,0.5,4.7,0.0,0.0,144.0,37.8,59.4,1030.9,670.0
2022-03-11,Wales,France,9,13,2022 Six Nations Championship,Millennium Stadium,Cardiff,Wales,False,False,10929,Frauenfeld,Spring,5.1,-3.5,13.7,0.0,0.0,30.0,5.8,19.1,1021.2,551.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10224,Bremen,Spring,6.6,1.1,13.1,0.0,0.0,124.0,19.4,42.1,1019.2,554.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10400,Düsseldorf,Spring,11.1,7.6,15.0,0.0,0.0,153.0,20.9,49.3,1017.6,335.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10554,Erfurt,Spring,4.5,-2.2,12.4,0.0,0.0,112.0,10.8,28.8,1021.2,546.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10147,Hamburg,Spring,5.8,0.2,11.9,0.0,0.0,132.0,23.4,54.4,1021.4,596.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10338,Hanover,Spring,5.9,-0.2,13.2,0.0,0.0,113.0,17.3,40.7,1020.2,552.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10361,Magdeburg,Spring,5.1,-1.4,12.3,0.0,0.0,132.0,12.6,36.7,1022.5,615.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10865,Munich,Spring,4.4,-2.2,12.9,0.0,0.0,74.0,7.9,28.8,1020.2,631.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10379,Potsdam,Spring,4.0,-2.3,12.3,0.0,0.0,121.0,21.2,46.8,1022.8,671.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10162,Schwerin,Spring,5.5,0.6,11.9,0.0,0.0,135.0,13.7,37.4,1023.2,608.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10739,Stuttgart,Spring,7.5,1.7,13.9,0.0,0.0,93.0,8.6,26.6,1019.3,595.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10091,Malmö,Spring,3.5,1.3,6.3,0.0,0.0,139.0,29.2,56.9,1026.8,673.0
2022-03-12,England,Ireland,15,32,2022 Six Nations Championship,Twickenham,London,England,False,False,10929,Frauenfeld,Spring,6.1,-1.7,13.8,0.0,0.0,5.0,6.1,17.6,1021.2,546.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10224,Bremen,Spring,6.6,1.1,13.1,0.0,0.0,124.0,19.4,42.1,1019.2,554.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10400,Düsseldorf,Spring,11.1,7.6,15.0,0.0,0.0,153.0,20.9,49.3,1017.6,335.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10554,Erfurt,Spring,4.5,-2.2,12.4,0.0,0.0,112.0,10.8,28.8,1021.2,546.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10147,Hamburg,Spring,5.8,0.2,11.9,0.0,0.0,132.0,23.4,54.4,1021.4,596.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10338,Hanover,Spring,5.9,-0.2,13.2,0.0,0.0,113.0,17.3,40.7,1020.2,552.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10361,Magdeburg,Spring,5.1,-1.4,12.3,0.0,0.0,132.0,12.6,36.7,1022.5,615.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10865,Munich,Spring,4.4,-2.2,12.9,0.0,0.0,74.0,7.9,28.8,1020.2,631.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10379,Potsdam,Spring,4.0,-2.3,12.3,0.0,0.0,121.0,21.2,46.8,1022.8,671.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10162,Schwerin,Spring,5.5,0.6,11.9,0.0,0.0,135.0,13.7,37.4,1023.2,608.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10739,Stuttgart,Spring,7.5,1.7,13.9,0.0,0.0,93.0,8.6,26.6,1019.3,595.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10091,Malmö,Spring,3.5,1.3,6.3,0.0,0.0,139.0,29.2,56.9,1026.8,673.0
2022-03-12,Italy,Scotland,22,33,2022 Six Nations Championship,Stadio Olimpico,Rome,Italy,False,False,10929,Frauenfeld,Spring,6.1,-1.7,13.8,0.0,0.0,5.0,6.1,17.6,1021.2,546.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10224,Bremen,Spring,6.7,0.8,12.1,0.0,0.0,60.0,19.1,48.6,1043.9,660.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10400,Düsseldorf,Spring,8.4,4.0,13.0,0.0,0.0,55.0,20.9,61.2,1040.4,672.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10554,Erfurt,Spring,4.1,0.8,8.8,0.0,0.0,44.0,15.8,50.8,1040.5,343.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10147,Hamburg,Spring,5.0,-2.2,11.1,0.0,0.0,47.0,16.6,46.8,1045.7,660.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10338,Hanover,Spring,5.7,-0.6,11.9,0.0,0.0,63.0,18.4,49.3,1043.0,587.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10361,Magdeburg,Spring,5.9,0.1,11.7,0.0,0.0,32.0,11.5,47.2,1042.4,483.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10865,Munich,Spring,5.7,1.0,10.3,0.0,0.0,64.0,12.6,36.0,1034.2,594.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10379,Potsdam,Spring,6.1,0.8,11.2,0.0,0.0,56.0,18.7,54.7,1041.1,581.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10162,Schwerin,Spring,4.9,0.0,10.9,0.0,0.0,51.0,15.1,47.5,1045.7,614.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10739,Stuttgart,Spring,6.1,3.0,11.3,0.0,0.0,56.0,12.6,54.0,1035.4,560.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10091,Malmö,Spring,3.9,2.1,5.8,0.0,0.0,54.0,28.8,52.6,1047.5,701.0
2022-03-19,Ireland,Scotland,26,5,2022 Six Nations Championship,Aviva Stadium,Dublin,Ireland,False,False,10929,Frauenfeld,Spring,7.7,2.8,12.6,0.0,0.0,56.0,20.5,51.5,1034.2,662.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10224,Bremen,Spring,6.7,0.8,12.1,0.0,0.0,60.0,19.1,48.6,1043.9,660.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10400,Düsseldorf,Spring,8.4,4.0,13.0,0.0,0.0,55.0,20.9,61.2,1040.4,672.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10554,Erfurt,Spring,4.1,0.8,8.8,0.0,0.0,44.0,15.8,50.8,1040.5,343.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10147,Hamburg,Spring,5.0,-2.2,11.1,0.0,0.0,47.0,16.6,46.8,1045.7,660.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10338,Hanover,Spring,5.7,-0.6,11.9,0.0,0.0,63.0,18.4,49.3,1043.0,587.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10361,Magdeburg,Spring,5.9,0.1,11.7,0.0,0.0,32.0,11.5,47.2,1042.4,483.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10865,Munich,Spring,5.7,1.0,10.3,0.0,0.0,64.0,12.6,36.0,1034.2,594.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10379,Potsdam,Spring,6.1,0.8,11.2,0.0,0.0,56.0,18.7,54.7,1041.1,581.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10162,Schwerin,Spring,4.9,0.0,10.9,0.0,0.0,51.0,15.1,47.5,1045.7,614.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10739,Stuttgart,Spring,6.1,3.0,11.3,0.0,0.0,56.0,12.6,54.0,1035.4,560.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10091,Malmö,Spring,3.9,2.1,5.8,0.0,0.0,54.0,28.8,52.6,1047.5,701.0
2022-03-19,Wales,Italy,21,22,2022 Six Nations,Millennium Stadium,Cardiff,Wales,False,False,10929,Frauenfeld,Spring,7.7,2.8,12.6,0.0,0.0,56.0,20.5,51.5,1034.2,662.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10224,Bremen,Spring,7.7,1.4,13.2,0.0,0.0,98.0,26.6,69.8,1033.1,658.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10400,Düsseldorf,Spring,7.6,3.0,12.1,0.9,0.0,117.0,18.4,43.9,1029.5,271.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10554,Erfurt,Spring,5.8,-1.2,13.1,0.0,0.0,96.0,18.7,39.6,1033.0,661.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10147,Hamburg,Spring,7.1,0.9,12.9,0.0,0.0,98.0,27.4,66.6,1036.4,673.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10338,Hanover,Spring,7.3,0.8,13.3,0.0,0.0,100.0,28.4,67.3,1033.4,648.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10361,Magdeburg,Spring,7.7,1.4,14.0,0.0,0.0,106.0,15.8,54.0,1035.4,644.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10865,Munich,Spring,7.0,0.3,14.5,0.0,0.0,80.0,10.1,34.2,1030.3,692.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10379,Potsdam,Spring,6.2,0.1,13.3,0.0,0.0,105.0,21.6,58.7,1036.2,677.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10162,Schwerin,Spring,6.5,1.0,12.3,0.0,0.0,109.0,16.9,48.2,1038.2,629.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10739,Stuttgart,Spring,9.4,2.6,16.6,0.0,0.0,108.0,13.7,37.1,1029.1,531.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10091,Malmö,Spring,4.1,2.0,6.5,0.0,0.0,82.0,18.4,55.4,1042.4,610.0
2022-03-20,France,England,25,13,2022 Six Nations Championship,Stade de France,Saint-Denis,France,False,False,10929,Frauenfeld,Spring,7.4,-1.6,16.6,0.0,0.0,357.0,5.8,18.7,1031.5,629.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10055,Sorø,Summer,18.6,15.7,22.6,0.0,0.0,238.0,16.6,37.1,1020.6,846.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10147,Hamburg,Summer,18.7,10.0,25.1,0.0,0.0,221.0,10.4,36.4,1021.2,744.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10338,Hanover,Summer,20.2,9.8,27.4,0.0,0.0,192.0,10.8,36.4,1020.7,838.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10361,Magdeburg,Summer,20.8,12.9,27.5,0.0,0.0,192.0,7.6,27.4,1021.3,839.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10865,Munich,Summer,17.7,10.3,24.6,0.0,0.0,98.0,11.2,37.1,1021.4,943.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10379,Potsdam,Summer,19.5,11.5,27.2,0.0,0.0,221.0,10.1,26.6,1020.4,937.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10162,Schwerin,Summer,19.0,12.3,25.6,0.0,0.0,219.0,10.1,32.4,1021.5,762.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10739,Stuttgart,Summer,19.6,11.7,25.6,0.0,0.0,122.0,10.8,35.6,1020.8,920.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10091,Malmö,Summer,17.5,13.4,20.6,0.0,0.0,266.0,23.0,49.7,1022.0,872.0
2022-07-02,Argentina,Scotland,26,18,2022 Scotland tour of Argentina,Estadio 23 de Agosto,San Salvador de Jujuy,Argentina,False,False,10929,Frauenfeld,Summer,18.2,10.3,26.1,0.0,0.0,39.0,5.8,28.4,1022.5,906.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10055,Sorø,Summer,18.6,15.7,22.6,0.0,0.0,238.0,16.6,37.1,1020.6,846.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10147,Hamburg,Summer,18.7,10.0,25.1,0.0,0.0,221.0,10.4,36.4,1021.2,744.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10338,Hanover,Summer,20.2,9.8,27.4,0.0,0.0,192.0,10.8,36.4,1020.7,838.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10361,Magdeburg,Summer,20.8,12.9,27.5,0.0,0.0,192.0,7.6,27.4,1021.3,839.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10865,Munich,Summer,17.7,10.3,24.6,0.0,0.0,98.0,11.2,37.1,1021.4,943.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10379,Potsdam,Summer,19.5,11.5,27.2,0.0,0.0,221.0,10.1,26.6,1020.4,937.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10162,Schwerin,Summer,19.0,12.3,25.6,0.0,0.0,219.0,10.1,32.4,1021.5,762.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10739,Stuttgart,Summer,19.6,11.7,25.6,0.0,0.0,122.0,10.8,35.6,1020.8,920.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10091,Malmö,Summer,17.5,13.4,20.6,0.0,0.0,266.0,23.0,49.7,1022.0,872.0
2022-07-02,New Zealand,Ireland,42,19,2022 Ireland rugby union tour of New Zealand,Eden Park,Auckland,New Zealand,False,False,10929,Frauenfeld,Summer,18.2,10.3,26.1,0.0,0.0,39.0,5.8,28.4,1022.5,906.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10055,Sorø,Summer,18.6,15.7,22.6,0.0,0.0,238.0,16.6,37.1,1020.6,846.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10147,Hamburg,Summer,18.7,10.0,25.1,0.0,0.0,221.0,10.4,36.4,1021.2,744.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10338,Hanover,Summer,20.2,9.8,27.4,0.0,0.0,192.0,10.8,36.4,1020.7,838.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10361,Magdeburg,Summer,20.8,12.9,27.5,0.0,0.0,192.0,7.6,27.4,1021.3,839.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10865,Munich,Summer,17.7,10.3,24.6,0.0,0.0,98.0,11.2,37.1,1021.4,943.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10379,Potsdam,Summer,19.5,11.5,27.2,0.0,0.0,221.0,10.1,26.6,1020.4,937.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10162,Schwerin,Summer,19.0,12.3,25.6,0.0,0.0,219.0,10.1,32.4,1021.5,762.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10739,Stuttgart,Summer,19.6,11.7,25.6,0.0,0.0,122.0,10.8,35.6,1020.8,920.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10091,Malmö,Summer,17.5,13.4,20.6,0.0,0.0,266.0,23.0,49.7,1022.0,872.0
2022-07-02,South Africa,Wales,32,29,2022 Wales tour of South Africa,Loftus Versfeld Stadium,Pretoria,South Africa,False,False,10929,Frauenfeld,Summer,18.2,10.3,26.1,0.0,0.0,39.0,5.8,28.4,1022.5,906.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10055,Sorø,Summer,18.6,15.7,22.6,0.0,0.0,238.0,16.6,37.1,1020.6,846.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10147,Hamburg,Summer,18.7,10.0,25.1,0.0,0.0,221.0,10.4,36.4,1021.2,744.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10338,Hanover,Summer,20.2,9.8,27.4,0.0,0.0,192.0,10.8,36.4,1020.7,838.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10361,Magdeburg,Summer,20.8,12.9,27.5,0.0,0.0,192.0,7.6,27.4,1021.3,839.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10865,Munich,Summer,17.7,10.3,24.6,0.0,0.0,98.0,11.2,37.1,1021.4,943.0
2022-07-02,Australia,England,30,28,2022 England tour of Australia,Perth Stadium,Perth,Australia,False,False,10379,Potsdam,Summer,19.5,11.5,27.2,0.0,0.0,221.0,10.1,26.6,1020.4,937.0
